ln_green_applications_total,ln_application_difference,ln_green_invention_applications,ln_green_utility_applications,ln_invention_application_difference,ln_utility_application_difference,ln_green_obtained_total,green_applications_total,green_innovation_dummy2,green_rate,green_rate_obtained,r_and_d_staff_rate,r_and_d_expenditure_10k,r_and_d_staff_count,ln_rnd_exp_over_total_assets,operating_cost1_over_assets_growth,operating_cost_growth,social_responsibility_score_growth,ln_environmental_investment,sumfine_over_total_assets_e3,sumfine_over_total_assets_original,ln_sumfine_over_total_assets_e3,sumfine,penalty_count,penalty_dummy,sum_news,sum_news_div100,sumfine_over_revenue_e3,sumfine_original_w_over_assets_e3,size,leverage,cashflow,firm_growth_w,firm_growth,historical_performance,market_power_517,market_power,capital_intensity,management_shareholding,pc,listing_age,state_owned,size_w,lev_w,cashflow_w,historical_performance_w,management_shareholding_w,pc_w,market_power_w,firm_growth_w,capital_intensity_w,id,pid,indid,year,analyst_attention01_mean,esg_increase,media_cover,cover_x_sumfine_over_assets_e3,province_max_penalty_count,province_max_penalty_amount,province_max_penalty_intensity,province_avg_penalty_intensity,province_industry_max_penalty_count,province_industry_max_penalty_amount,province_industry_avg_penalty_amount,province_industry_max_penalty_intensity,heavy_pollution,penalty_strengthen,env_subsidy_over_assets01,env_subsidy_over_assets0132,env_subsidy0132_x_sumfine_over_assets_e3,analyst_attention01_mean_x_sumfine_over_assets_e3,esg_increase_x_sumfine_over_assets_e3,quan_firm_strategy_index,green_executive,sumfine_over_assets_e3_nozero,aqi,pscore,ranorder,so2_div_e3,xsumfine,environmental_tax,emissions_trading_2007_start,carbon_trading_2013_start,word_count,ln_total_reduction_technology_environment_transformation_1000_over_word_count,province_industry_avg_penalty_amount,province_avg_penalty_count,province_avg_penalty_intensity,peers_mean_over_assets_e3_excluding_non_penalty
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.07,0.0,0.0,20.867357,0.7281904,0.1502057,-0.28119287,-0.28119287,0.008117,0.17803511,4.4458146,14.15692,0.0,1.0,3.1780539,0.0,20.867357,0.7281904,0.1502057,0.008117,0.0,1.0,4.4458146,-0.28119287,14.15692,20.0,19.0,39.0,2015.0,1.0,0.0,0.0,0.0,1.0,8.0,0.10652074,0.00096919836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,53.083332,0.2025185958335721,0.9336293,0.008333333,0.027760785,0.0,0.0,1.0,30249.0,0.6722858,0.0,0.027272727,0.00096919836,0.0
0.0,1.9459101,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.279271,9.65,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.06,0.0,0.0,20.265152,0.49452817,-0.029555762,0.23968486,0.23968486,-0.003625,0.14660196,4.46853,13.418209,0.0,1.0,3.218876,0.0,20.347212,0.49452817,-0.029555762,-0.003625,0.0,1.0,4.46853,0.23968486,13.418209,20.0,19.0,39.0,2016.0,1.0,0.0,0.0,0.0,4.0,32.0,0.06619183,0.0024496429,1.0,11.0,0.62430954,0.035215158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,54.833332,0.13919676746272816,0.26951325,0.00825,0.026783522,0.0,0.0,1.0,30454.0,0.82444733,0.62430954,0.16949153,0.0024496429,0.0
0.0,2.3978953,0.0,0.0,0.0,2.3978953,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.4547473,-8.62,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.09,0.0,0.0,20.260853,0.4908035,0.018615352,0.38579586,0.38579586,0.006107,0.09804437,4.514669,13.360123,0.0,1.0,3.2580965,0.0,20.347212,0.4908035,0.018615352,0.006107,0.0,1.0,4.514669,0.38579586,13.360123,20.0,19.0,39.0,2017.0,0.0,0.0,0.0,0.0,7.0,84.4738,0.04668907,0.0017183105,1.0,12.0,0.65217394,0.0063505527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,56.333332,0.1506124863672587,0.57470524,0.00775,0.025874676,0.0,0.0,1.0,29706.0,0.8238258,0.65217394,0.34146342,0.0017183105,0.0
0.0,1.9459101,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.7284826,8.08,0.0,0.0,,0.0,0.0,0.0,0.0,13.0,0.13,0.0,0.0,20.240526,0.47500703,-0.035480164,-0.25755605,-0.25755605,0.001544,0.11702799,4.494403,13.316897,0.0,1.0,3.295837,0.0,20.347212,0.47500703,-0.035480164,0.001544,0.0,1.0,4.494403,-0.25755605,13.316897,20.0,19.0,39.0,2018.0,1.0,1.0,0.0,0.0,21.0,246.0,1.4848632,0.03568407,4.0,106.0,16.964483,0.15049674,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,50.666668,0.1379331608918938,0.58571005,0.00675,0.027931131,1.0,0.0,1.0,31159.0,0.67437387,16.964483,1.1532258,0.03568407,0.0
0.0,1.9459101,0.0,0.0,0.6931472,1.7917595,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.1196607,0.4300003,0.0,0.39077514,0.00039077515,0.32986125,24.0,2.0,1.0,3.0,0.03,0.33261386,0.39077517,20.235773,0.46361542,0.12124403,0.13266018,0.13266018,0.005285,0.12857132,4.482019,13.330019,0.9994,1.0,3.3322046,0.0,20.347212,0.46361542,0.12124403,0.005285,0.9994,1.0,4.482019,0.13266018,13.330019,20.0,19.0,39.0,2019.0,1.0,0.0,0.0,0.0,10.0,158.0,0.39077514,0.023645017,6.0,145.4,21.198408,0.39077514,0.0,1.0,0.0,0.0,0.0,0.39077514,0.0,2.0,0.0,0.39077514,57.5,0.1679997609698976,0.059683748,0.005,0.02633011,1.0,0.0,1.0,33359.0,0.5929825,21.198408,1.0967742,0.023645017,0.32739633
0.0,2.1972246,0.0,0.0,1.0986123,1.9459101,0.0,0.0,0.0,0.0,0.0,0.06713781,739.99664,76.0,-4.440714,0.0,0.9664722,0.14000034,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.03,0.0,0.0,20.2577,0.4643841,0.09512776,-0.04132058,-0.04132058,0.008869,0.12047554,4.489877,13.225959,0.9994,1.0,3.3672957,0.0,20.347212,0.4643841,0.09512776,0.008869,0.9994,1.0,4.489877,-0.04132058,13.225959,20.0,19.0,39.0,2020.0,1.0,0.0,0.0,0.0,2.0,52.28,0.26328143,0.0031542764,1.0,52.28,2.3763635,0.07558892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,46.583332,0.1641647651916432,0.5215555,0.00575,0.025956314,1.0,0.0,1.0,33293.0,0.59386885,2.3763635,0.09677419,0.0031542764,0.0
,,,,,,,,1.0,,,,1079.4873,96.0,-4.1130676,1.0,,,,,,,,0.0,0.0,,,,,20.30765,0.4795676,-0.018674253,0.106786855,0.106786855,0.010999,0.11441557,,,0.9994,,3.4011974,0.0,20.347212,0.4795676,-0.018674253,0.010999,0.9994,,,0.106786855,,20.0,19.0,39.0,2021.0,1.0,1.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,2.0,0.0,,53.75,,0.33736596,0.00625,,1.0,0.0,1.0,36467.0,0.61523086,,0.0,,
0.6931472,2.0794415,0.0,0.6931472,0.6931472,1.9459101,0.0,1.0,0.0,0.11111111,0.0,0.007011866,3748.1362,39.0,-4.7300467,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,199.0,1.99,0.0,0.0,22.169401,0.4577327,0.09330534,-0.035369594,-0.035369594,0.040492,0.49399877,4.1209183,13.545688,0.0169,1.0,3.1354942,1.0,22.169401,0.4577327,0.09330534,0.040492,0.0169,1.0,4.1209183,-0.035369594,13.545688,26.0,19.0,52.0,2015.0,0.0,0.0,1.0,0.0,1.0,8.0,0.10652074,0.00096919836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,53.083332,0.23346163594202876,0.27883345,0.008333333,0.004247197,0.0,0.0,1.0,40168.0,1.0089358,0.0,0.027272727,0.00096919836,0.0
1.0986123,2.9957323,0.0,1.0986123,2.1972246,2.4849067,0.6931472,2.0,1.0,0.09090909,0.09090909,0.008127009,4175.7817,43.0,-4.5633864,0.0,0.9187868,38.21,0.0,0.0,,0.0,0.0,0.0,0.0,150.0,1.5,0.0,0.0,22.110785,0.40698904,0.113800436,-0.053232513,-0.053232513,0.03088,0.5239982,4.09261,13.537022,0.0151,1.0,3.1780539,1.0,22.110785,0.40698904,0.113800436,0.03088,0.0151,1.0,4.09261,-0.053232513,13.537022,26.0,19.0,52.0,2016.0,0.0,0.0,1.0,0.0,4.0,32.0,0.06619183,0.0024496429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,54.833332,0.2315585224142478,0.84643245,0.00825,0.003237628,0.0,0.0,1.0,43274.0,0.8890145,0.0,0.16949153,0.0024496429,0.0
0.0,3.2580965,0.0,0.0,2.4849067,2.7080503,1.0986123,0.0,0.0,0.0,0.0952381,0.008392391,4945.39,45.0,-4.282018,1.0,1.1206224,-30.02,0.0,0.0,,0.0,0.0,0.0,0.0,109.0,1.09,0.0,0.0,21.99857,0.3105816,0.15781781,0.11755547,0.11755547,0.026752,0.52125764,4.0937862,13.411478,0.1156,0.0,3.218876,1.0,21.99857,0.3105816,0.15781781,0.026752,0.1156,0.0,4.0937862,0.11755547,13.411478,26.0,19.0,52.0,2017.0,1.0,0.0,1.0,0.0,7.0,84.4738,0.04668907,0.0017183105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,56.333332,0.22448570407972376,0.10915218,0.00775,0.0012094907,0.0,0.0,1.0,48007.0,1.0703456,0.0,0.34146342,0.0017183105,0.0
0.6931472,2.8332133,0.0,0.6931472,2.3978953,1.9459101,0.0,1.0,1.0,0.055555556,0.0,0.009104998,4735.034,47.0,-4.3310294,0.0,1.0036026,0.07999992,0.0,0.0050004283,5.0004282e-06,0.0049879677,1.8,1.0,1.0,96.0,0.96,0.005293416,0.0050004283,22.004114,0.28601092,0.09212672,0.016331144,0.016331144,0.037606,0.5338607,4.08129,13.455034,0.1156,0.0,3.2580965,1.0,22.004114,0.28601092,0.09212672,0.037606,0.1156,0.0,4.08129,0.016331144,13.455034,26.0,19.0,52.0,2018.0,1.0,0.0,0.0,0.0,21.0,246.0,1.4848632,0.03568407,1.0,1.8,1.8,0.0050004283,0.0,0.0,1.0,1.0,0.0050004283,0.0050004283,0.0,2.0,0.0,0.0050004283,50.666668,0.20906952959312197,0.3179335,0.00675,0.0025841298,1.0,0.0,1.0,46920.0,1.1277379,1.8,1.1532258,0.03568407,
0.0,3.2580965,0.0,0.0,2.3025851,2.8332133,0.6931472,0.0,0.0,0.0,0.083333336,0.011013215,4505.774,55.0,-4.4244747,1.0,1.1120458,1.0400009,0.0,0.0,,0.0,0.0,0.0,0.0,51.0,0.51,0.0,0.0,22.04793,0.29417872,0.11827435,0.08932938,0.08932938,0.051211,0.51322156,4.0995893,13.531938,0.2531,0.0,3.295837,1.0,22.04793,0.29417872,0.11827435,0.051211,0.2531,0.0,4.0995893,0.08932938,13.531938,26.0,19.0,52.0,2019.0,0.0,1.0,0.0,0.0,10.0,158.0,0.39077514,0.023645017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,57.5,0.2210150466891006,0.5761189,0.005,0.0034205948,1.0,0.0,1.0,45399.0,1.1776532,0.0,1.0967742,0.023645017,0.0
0.0,3.1354942,0.0,0.0,2.4849067,2.4849067,0.0,0.0,0.0,0.0,0.0,0.01183432,5148.932,58.0,-4.3573422,1.0,1.1903392,3.999998,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,0.3,0.0,0.0,22.114227,0.30326927,0.09411235,0.14557196,0.14557196,0.058666,0.47488725,4.136297,13.617033,0.2619,0.0,3.3322046,1.0,22.114227,0.30326927,0.09411235,0.058666,0.2619,0.0,4.136297,0.14557196,13.617033,26.0,19.0,52.0,2020.0,1.0,0.0,0.0,0.0,2.0,52.28,0.26328143,0.0031542764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,46.583332,0.2210423835555844,0.12835272,0.00575,0.0028130473,1.0,0.0,1.0,47836.0,1.0288366,0.0,0.09677419,0.0031542764,0.0
1.3862944,2.5649493,0.0,1.3862944,1.609438,2.1972246,1.3862944,3.0,1.0,0.1875,0.10344828,,5780.257,128.0,-4.264286,1.0,,-3.5999985,,,,,,0.0,0.0,,,,,22.13683,0.2669568,0.13313185,0.23572706,0.23572706,0.075613,0.46746737,,,0.3802,,3.3672957,1.0,22.13683,0.2669568,0.13313185,0.075613,0.3802,,,0.23572706,,26.0,19.0,52.0,2021.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,1.0,,,,2.0,0.0,,53.75,,0.0074518863,0.00625,,1.0,0.0,1.0,42.0,0.0,,0.0,,
2.5649493,1.609438,1.9459101,1.9459101,1.0986123,1.0986123,2.7080503,12.0,0.0,0.7058824,0.8235294,0.03787721,3291.2969,182.0,-7.4754934,0.0,1.0,,21.573114,0.0,,0.0,0.0,0.0,0.0,58.0,0.58,0.0,0.0,24.78487,0.57174146,0.066050515,-0.11003156,-0.11003156,0.065041,0.35593396,4.2623177,16.307459,0.0,1.0,3.1354942,1.0,24.78487,0.57174146,0.066050515,0.065041,0.0,1.0,4.2623177,-0.11003156,16.307459,27.0,19.0,44.0,2015.0,0.0,0.0,0.0,0.0,1.0,8.0,0.10652074,0.00096919836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,53.083332,0.4438963484841375,0.5362083,0.008333333,0.006719741,0.0,0.0,1.0,55877.0,1.6359007,0.0,0.027272727,0.00096919836,0.0
3.0445225,3.713572,1.9459101,2.7080503,1.7917595,3.583519,2.3978953,20.0,1.0,0.32786885,0.3846154,0.03618976,4566.714,193.0,-7.1949883,0.0,1.0316557,43.54,21.977446,0.0,,0.0,0.0,0.0,0.0,58.0,0.58,0.0,0.0,24.831879,0.5920676,0.045230463,0.01690292,0.01690292,0.042643,0.34153068,4.275899,16.250208,0.0,0.0,3.1780539,1.0,24.831879,0.5920676,0.045230463,0.042643,0.0,0.0,4.275899,0.01690292,16.250208,27.0,19.0,44.0,2016.0,0.0,0.0,0.0,0.0,4.0,32.0,0.06619183,0.0024496429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,54.833332,0.4211387329396079,0.094058245,0.00825,0.00711841,0.0,0.0,1.0,66825.0,1.7402627,0.0,0.16949153,0.0024496429,0.0
3.6109178,3.713572,2.9957323,2.8903718,2.7080503,3.295837,2.944439,36.0,1.0,0.46753246,0.4090909,0.03507271,1753.2562,205.0,-8.390495,1.0,1.4016392,-46.97,22.34589,0.0001294818,1.294818e-07,0.00012947342,1.0,1.0,1.0,45.0,0.45,0.0006432583,0.0001294818,25.070066,0.67988735,0.03660275,0.3735378,0.3735378,0.023655,0.321278,4.329318,16.396725,0.0,1.0,3.218876,1.0,25.070066,0.67988735,0.03660275,0.023655,0.0,1.0,4.329318,0.3735378,16.396725,27.0,19.0,44.0,2017.0,0.0,0.0,0.0,0.0,7.0,84.4738,0.04668907,0.0017183105,2.0,84.4738,21.36845,0.011896476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001294818,56.333332,0.44798133544302643,0.1578731,0.00775,0.0074826926,0.0,0.0,1.0,76919.0,1.9299713,21.36845,0.34146342,0.0017183105,0.00364594
3.4339871,4.0943446,2.4849067,2.9957323,2.7725887,3.8066626,3.1354942,30.0,0.0,0.33333334,0.32352942,0.038652427,16345.332,257.0,-6.254748,1.0,1.2057531,-2.3000011,22.11952,0.0041122357,4.1122357e-06,0.0041038035,34.98439,4.0,1.0,48.0,0.48,0.018882519,0.0041122357,25.166786,0.67694384,0.04912274,0.19179007,0.19179007,0.012239,0.30963007,4.342892,16.364565,0.0,1.0,3.2580965,1.0,25.166786,0.67694384,0.04912274,0.012239,0.0,1.0,4.342892,0.19179007,16.364565,27.0,19.0,44.0,2018.0,0.0,1.0,0.0,0.0,21.0,246.0,1.4848632,0.03568407,4.0,193.0,46.79688,0.5599787,1.0,1.0,0.0,0.0,0.0,0.0,0.0041122357,3.0,0.0,0.0041122357,50.666668,0.4557579817719361,0.12758256,0.00675,0.007390068,1.0,0.0,1.0,72759.0,1.9946636,46.79688,1.1532258,0.03568407,0.0058478573
3.8286414,4.158883,3.1354942,3.1780539,3.3322046,3.6109178,2.4849067,45.0,1.0,0.41284403,0.26190478,0.039798126,20883.145,276.0,-6.1317425,0.0,1.0554352,0.27000046,22.623774,0.0,,0.0,0.0,0.0,0.0,55.0,0.55,0.0,0.0,25.28878,0.6505656,0.054103587,0.12357964,0.12357964,0.008828,0.37219656,4.28312,16.444445,0.0,1.0,3.295837,1.0,25.28878,0.6505656,0.054103587,0.008828,0.0,1.0,4.28312,0.12357964,16.444445,27.0,19.0,44.0,2019.0,0.0,1.0,0.0,0.0,10.0,158.0,0.39077514,0.023645017,1.0,5.86,1.172,0.0018911015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,57.5,0.4596695342362928,0.602596,0.005,0.007732102,1.0,0.0,1.0,78783.0,2.05782,1.172,1.0967742,0.023645017,0.0
4.248495,4.6728287,3.4011974,3.713572,3.465736,4.3307333,3.5553482,69.0,1.0,0.39204547,0.4,0.038732395,31535.578,286.0,-5.890798,0.0,1.0146649,0.77000046,23.451994,0.0,,0.0,0.0,0.0,0.0,40.0,0.4,0.0,0.0,25.46001,0.6330635,0.05428999,-0.017413568,-0.017413568,0.020191,0.34007126,4.273036,16.55294,0.0,1.0,3.3322046,1.0,25.46001,0.6330635,0.05428999,0.020191,0.0,1.0,4.273036,-0.017413568,16.55294,27.0,19.0,44.0,2020.0,1.0,0.0,0.0,0.0,2.0,52.28,0.26328143,0.0031542764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,46.583332,0.474353182922408,0.28651953,0.00575,0.0057479753,1.0,0.0,1.0,79921.0,2.1497238,0.0,0.09677419,0.0031542764,0.0
2.9957323,3.9512436,2.1972246,2.4849067,3.1780539,3.3672957,3.912023,19.0,0.0,0.26760563,0.3402778,,37251.324,306.0,-5.8665447,1.0,,,,,,,,0.0,0.0,,,,,25.602327,0.62293214,0.03275428,0.5434034,0.5434034,0.040609,0.2164447,,,0.0,,3.3672957,1.0,25.602327,0.62293214,0.03275428,0.040609,0.0,,,0.5434034,,27.0,19.0,44.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,0.0,,,,3.0,0.0,,53.75,,0.4184256,0.00625,,1.0,0.0,1.0,87448.0,2.247302,,0.0,,
0.0,1.9459101,0.0,0.0,1.9459101,0.0,0.0,0.0,0.0,0.0,0.0,0.021809746,7315.0396,94.0,-5.1968436,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,23.0,0.23,0.0,0.0,23.304873,0.57888275,0.07928214,0.0851123,0.0851123,0.056085,0.08094437,4.526171,14.936178,0.0007,0.0,3.1354942,1.0,23.304873,0.57888275,0.07928214,0.056085,0.0007,0.0,4.526171,0.0851123,14.936178,28.0,19.0,51.0,2015.0,1.0,0.0,0.0,0.0,1.0,8.0,0.10652074,0.00096919836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,53.083332,0.2985523914319739,0.8833484,0.008333333,0.0029868141,0.0,0.0,1.0,44329.0,0.61908436,0.0,0.027272727,0.00096919836,0.0
0.6931472,2.5649493,0.6931472,0.0,2.5649493,0.0,0.0,1.0,1.0,0.071428575,0.0,0.010428463,4373.171,221.0,-6.1889877,0.0,1.5287907,-7.919998,0.0,0.0,,0.0,0.0,0.0,0.0,19.0,0.19,0.0,0.0,23.782572,0.58175355,0.06909222,0.5868968,0.5868968,0.060455,0.11824776,4.48994,13.821193,0.0007,0.0,3.1780539,1.0,23.782572,0.58175355,0.06909222,0.060455,0.0007,0.0,4.48994,0.5868968,13.821193,28.0,19.0,51.0,2016.0,1.0,1.0,0.0,0.0,4.0,32.0,0.06619183,0.0024496429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,54.833332,0.32420388379914544,0.54985726,0.00825,-0.0020442181,0.0,0.0,1.0,65506.0,0.8251948,0.0,0.16949153,0.0024496429,0.0
0.0,2.4849067,0.0,0.0,2.4849067,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0046747,-41.38,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.09,0.0,0.0,23.829807,0.55569005,0.057523828,0.00036849393,0.00036849393,0.06159,0.11395239,4.494128,13.809426,0.0006,0.0,3.218876,1.0,23.829807,0.55569005,0.057523828,0.06159,0.0006,0.0,4.494128,0.00036849393,13.809426,28.0,19.0,51.0,2017.0,1.0,1.0,0.0,0.0,7.0,84.4738,0.04668907,0.0017183105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,56.333332,0.32134559479364055,0.7644257,0.00775,-0.0018253082,0.0,0.0,1.0,66667.0,0.58500284,0.0,0.34146342,0.0017183105,0.0
0.0,2.7080503,0.0,0.0,2.0794415,2.0794415,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0327151,1.4299984,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.07,0.0,0.0,24.088156,0.5193352,0.045716994,0.04504588,0.04504588,0.052988,0.12582181,4.482158,13.96871,0.0006,0.0,3.2580965,1.0,24.088156,0.5193352,0.045716994,0.052988,0.0006,0.0,4.482158,0.04504588,13.96871,28.0,19.0,51.0,2018.0,1.0,0.0,0.0,0.0,21.0,246.0,1.4848632,0.03568407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,50.666668,0.3281939970359895,0.064464524,0.00675,-0.003253525,1.0,0.0,1.0,73895.0,0.8087099,0.0,1.1532258,0.03568407,0.0
0.0,2.6390574,0.0,0.0,2.3025851,1.609438,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.2174488,1.1500015,0.0,0.0014916196,1.4916196e-06,0.0014905082,5.0,1.0,1.0,7.0,0.07,0.000960693,0.0014916196,24.235426,0.5417793,0.05967529,0.20693147,0.20693147,0.052597,0.11714539,4.490647,14.022728,0.001,0.0,3.295837,1.0,24.235426,0.5417793,0.05967529,0.052597,0.001,0.0,4.490647,0.20693147,14.022728,28.0,19.0,51.0,2019.0,1.0,0.0,0.0,0.0,10.0,158.0,0.39077514,0.023645017,1.0,30.0,17.5,0.044280004,0.0,0.0,0.0,0.0,0.0,0.0014916196,0.0,3.0,0.0,0.0014916196,57.5,0.34274969410457856,0.9493606,0.005,-0.0026980408,1.0,0.0,1.0,73604.0,0.7092924,17.5,1.0967742,0.023645017,0.008949718
0.0,2.4849067,0.0,0.0,2.3025851,1.0986123,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.1360775,1.4899998,0.0,0.0,,0.0,0.0,0.0,0.0,19.0,0.19,0.0,0.0,24.401957,0.57346064,0.037953384,0.14609624,0.14609624,0.047532,0.12592542,4.48184,13.849039,0.001,0.0,3.3322046,1.0,24.401957,0.57346064,0.037953384,0.047532,0.001,0.0,4.48184,0.14609624,13.849039,28.0,19.0,51.0,2020.0,1.0,0.0,0.0,0.0,2.0,52.28,0.26328143,0.0031542764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,46.583332,0.34498606104844326,0.7532771,0.00575,-0.0035281195,1.0,0.0,1.0,,,0.0,0.09677419,0.0031542764,0.0
,,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,24.479424,0.5787597,0.038687203,0.14599219,0.14599219,0.04676,0.12477221,,,0.001,,3.3672957,1.0,24.479424,0.5787597,0.038687203,0.04676,0.001,,,0.14599219,,28.0,19.0,51.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,3.0,0.0,,53.75,,0.08545933,0.00625,,1.0,0.0,1.0,69.0,5.4505405,,0.0,,
1.0986123,3.9318256,0.0,1.0986123,1.7917595,3.8286414,1.0986123,2.0,0.0,0.03773585,0.041666668,0.11596045,11621.581,821.0,-4.2423635,0.0,1.0,,14.454941,0.0,,0.0,0.0,0.0,0.0,20.0,0.2,0.0,0.0,22.813322,0.3438876,0.04126599,-0.13542856,-0.13542856,0.093511,0.20334066,4.4081244,13.948294,1.2229,0.0,3.1354942,1.0,22.813322,0.3438876,0.04126599,0.093511,1.2229,0.0,4.4081244,-0.13542856,13.948294,30.0,7.0,36.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,100.916664,0.25802071391219533,0.700738,0.033833332,-0.0014769972,0.0,0.0,0.0,43158.0,0.9000608,0.0,0.0,0.0,0.0
0.0,3.2580965,0.0,0.0,1.0986123,3.1780539,1.3862944,0.0,0.0,0.0,0.069767445,0.12888889,12521.091,899.0,-4.283057,1.0,1.348706,1.1999989,15.835077,0.0,,0.0,0.0,0.0,0.0,12.0,0.12,0.0,0.0,22.928568,0.36350006,0.0662157,0.35216883,0.35216883,0.068368,0.20590486,4.4085712,14.07848,0.7062,0.0,3.1780539,1.0,22.928568,0.36350006,0.0662157,0.068368,0.7062,0.0,4.4085712,0.35216883,14.07848,30.0,7.0,36.0,2016.0,0.0,0.0,0.0,0.0,1.0,3.0,0.004835963,0.00043963298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,81.333336,0.2668861322820566,0.64820373,0.02825,0.0018121718,0.0,0.0,0.0,41381.0,0.86602587,0.0,0.09090909,0.00043963298,0.0
0.0,4.0073333,0.0,0.0,1.9459101,3.8918202,0.0,0.0,0.0,0.0,0.0,0.12987944,16260.802,905.0,-4.1547847,1.0,1.2295841,0.010000229,15.772465,0.0,,0.0,0.0,0.0,0.0,21.0,0.21,0.0,0.0,23.061638,0.3897906,0.044662423,0.22816114,0.22816114,0.078868,0.2047469,4.4093986,14.212554,0.7062,0.0,3.218876,1.0,23.061638,0.3897906,0.044662423,0.078868,0.7062,0.0,4.4093986,0.22816114,14.212554,30.0,7.0,36.0,2017.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0037544356,0.00034131232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,82.833336,0.2701837576095206,0.29397056,0.026416667,0.0036780653,0.0,0.0,0.0,43644.0,1.0413407,0.0,0.09090909,0.00034131232,0.0
